,m2_construit,nb_pieces,nb_sdb,nb_etages,latitude,longitude,prix_achat,prix_achat_m2,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse
5952,110,3,2,0,40.41115,-3.676057,319000,2900,0,2077.0,1,0,1,0,0,0,0,1,3,True,False,False,False
5951,89,3,2,0,40.41115,-3.676057,230000,2584,1,1965.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5950,48,2,1,0,40.41115,-3.676057,172000,3583,0,1963.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5949,107,4,2,0,40.41115,-3.676057,222500,2079,0,2077.0,1,0,0,1,0,0,1,1,3,True,False,False,False
5948,95,2,1,0,40.41115,-3.676057,255800,2693,0,2077.0,1,0,1,1,0,0,0,1,3,False,False,False,True
5947,143,2,2,0,40.41115,-3.676057,450000,3147,0,2077.0,1,0,1,1,0,1,1,1,3,True,False,False,False
5946,67,1,1,0,40.41115,-3.676057,159900,2387,0,2077.0,1,0,0,0,0,1,1,1,3,True,False,False,False
5945,53,1,1,0,40.41115,-3.676057,140000,2642,0,1995.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5944,90,2,3,0,40.41115,-3.676057,290000,3222,0,2077.0,0,1,0,0,0,0,0,0,3,False,False,True,False
5943,54,2,1,0,40.41115,-3.676057,95000,1759,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5942,101,3,2,0,40.41115,-3.676057,315000,3119,1,1965.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5941,83,3,1,0,40.41115,-3.676057,177260,2136,0,1966.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5940,113,3,1,0,40.41115,-3.676057,170000,1504,0,1992.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5939,63,3,1,0,40.41115,-3.676057,112000,1778,0,2077.0,1,0,0,0,0,1,0,0,3,True,False,False,False
5938,95,1,1,0,40.41115,-3.676057,399000,4200,0,1956.0,1,0,0,1,0,0,0,0,3,False,False,False,True
5937,116,4,3,2,40.41115,-3.676057,360000,3103,0,2077.0,0,0,0,1,0,0,0,0,3,False,False,True,False
5936,91,3,1,0,40.41115,-3.676057,295000,3242,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5935,92,2,2,0,40.41115,-3.676057,192000,2087,0,2008.0,1,0,0,1,1,1,0,0,3,False,False,False,True
5934,65,3,1,0,40.41115,-3.676057,170000,2615,0,1965.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5933,66,2,1,0,40.41115,-3.676057,182000,2758,1,1965.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5932,96,3,2,0,40.41115,-3.676057,300000,3125,0,2001.0,1,0,1,0,0,1,1,1,3,True,False,False,False
5931,63,2,1,0,40.41115,-3.676057,88000,1397,0,1963.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5930,70,2,1,0,40.41115,-3.676057,99000,1414,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5929,78,2,1,0,40.41115,-3.676057,170000,2179,0,1966.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5928,91,2,1,0,40.41115,-3.676057,177450,1950,0,1967.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5927,70,3,1,0,40.41115,-3.676057,140000,2000,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5926,100,3,2,0,40.41115,-3.676057,290000,2900,0,2002.0,1,0,0,0,0,0,0,1,3,True,False,False,False
5925,98,3,1,0,40.41115,-3.676057,330000,3367,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5924,87,2,1,0,40.41115,-3.676057,295000,3391,0,2000.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5923,104,4,2,0,40.41115,-3.676057,344900,3316,0,2002.0,1,0,1,0,0,0,0,0,3,True,False,False,False
5922,72,2,1,0,40.41115,-3.676057,179900,2499,0,2010.0,1,0,0,1,0,0,0,1,3,True,False,False,False
5921,80,2,1,0,40.41115,-3.676057,145890,1824,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5920,70,2,1,0,40.41115,-3.676057,128000,1829,0,2077.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5919,103,3,1,0,40.41115,-3.676057,239000,2320,0,2077.0,0,0,0,1,1,1,0,0,3,True,False,False,False
5918,81,3,1,0,40.41115,-3.676057,159000,1963,0,2077.0,1,0,0,1,1,0,0,0,3,True,False,False,False
5917,107,3,1,0,40.41115,-3.676057,260000,2430,0,1952.0,1,0,0,0,0,1,0,0,3,True,False,False,False
5916,63,2,1,0,40.41115,-3.676057,169000,2683,0,1971.0,0,0,1,0,0,1,0,0,3,True,False,False,False
5915,74,2,1,0,40.41115,-3.676057,170000,2297,0,1964.0,1,0,0,1,1,0,0,0,3,True,False,False,False
5914,70,3,1,0,40.41115,-3.676057,143000,2043,0,1973.0,0,0,0,1,0,0,0,0,3,True,False,False,False
5913,87,2,1,0,40.41115,-3.676057,140000,1609,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5912,59,2,1,0,40.41115,-3.676057,118000,2000,1,1965.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5911,95,3,2,0,40.41115,-3.676057,250000,2632,1,2077.0,1,0,0,1,1,0,0,0,3,True,False,False,False
5910,78,3,1,0,40.41115,-3.676057,210000,2692,1,1970.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5909,83,3,1,0,40.41115,-3.676057,177260,2136,0,1966.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5908,56,2,1,0,40.41115,-3.676057,175000,3125,0,2008.0,1,0,0,0,0,1,0,0,3,True,False,False,False
5907,80,2,2,0,40.41115,-3.676057,238000,2975,0,2001.0,1,0,1,0,0,0,1,1,3,True,False,False,False
5906,63,3,1,0,40.41115,-3.676057,135000,2143,0,1962.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5905,63,3,1,0,40.41115,-3.676057,135000,2143,0,1962.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5904,61,2,1,0,40.41115,-3.676057,156000,2557,0,1974.0,1,0,0,1,0,0,0,1,3,True,False,False,False
5903,98,3,2,0,40.41115,-3.676057,130000,1327,0,1991.0,1,0,0,1,1,0,0,0,3,True,False,False,False
5902,80,3,1,0,40.41115,-3.676057,139000,1738,0,1961.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5901,55,2,1,0,40.41115,-3.676057,128000,2327,0,1965.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5900,59,2,1,0,40.41115,-3.676057,110000,1864,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5899,92,3,1,0,40.41115,-3.676057,140000,1522,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5898,100,3,2,0,40.41115,-3.676057,359000,3590,0,2077.0,1,0,1,0,0,1,1,1,3,True,False,False,False
5897,60,3,1,0,40.41115,-3.676057,130000,2167,0,2077.0,1,0,0,0,0,0,1,0,3,True,False,False,False
5896,85,3,1,0,40.41115,-3.676057,170000,2000,0,1992.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5895,69,2,1,0,40.41115,-3.676057,133000,1928,0,1966.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5894,99,1,1,0,40.41115,-3.676057,399000,4030,0,1959.0,1,0,0,1,0,0,0,0,3,False,False,False,True
5893,84,3,2,0,40.41115,-3.676057,169900,2023,1,1970.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5892,67,2,1,0,40.41115,-3.676057,120000,1791,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5891,70,3,1,0,40.41115,-3.676057,149000,2129,0,1960.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5890,68,2,1,0,40.41115,-3.676057,129900,1910,0,2077.0,1,0,0,1,0,1,1,0,3,True,False,False,False
5889,107,4,2,0,40.41115,-3.676057,325000,3037,0,1965.0,1,0,0,1,1,0,0,0,3,True,False,False,False
5888,134,3,2,0,40.41115,-3.676057,334000,2493,0,2005.0,1,0,1,0,0,1,1,1,3,True,False,False,False
5887,133,3,2,0,40.41115,-3.676057,247000,1857,0,1969.0,1,0,0,1,0,0,1,0,3,True,False,False,False
5886,95,4,2,0,40.41115,-3.676057,285000,3000,0,2077.0,0,0,0,1,0,0,0,0,3,False,False,True,False
5885,55,2,1,0,40.41115,-3.676057,118500,2155,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5884,78,2,1,0,40.41115,-3.676057,225000,2885,0,2077.0,1,0,0,0,1,0,0,0,3,True,False,False,False
5883,84,3,1,0,40.41115,-3.676057,269999,3214,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5882,133,7,1,0,40.41115,-3.676057,240000,1805,0,1967.0,0,0,0,1,0,0,0,0,3,False,False,True,False
5881,49,2,1,0,40.41115,-3.676057,79900,1631,1,1962.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5880,91,2,2,0,40.41115,-3.676057,228500,2511,0,2077.0,1,0,1,0,0,1,1,1,3,True,False,False,False
5879,63,3,1,0,40.41115,-3.676057,125890,1998,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5878,109,4,2,0,40.41115,-3.676057,369900,3394,0,1995.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5877,110,2,2,0,40.41115,-3.676057,165000,1500,0,2077.0,1,0,0,1,0,1,0,1,3,True,False,False,False
5876,139,4,2,0,40.41115,-3.676057,235000,1691,0,1987.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5875,147,4,1,0,40.41115,-3.676057,275000,1871,0,2077.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5874,70,2,1,0,40.41115,-3.676057,130000,1857,0,2077.0,1,0,0,1,0,0,1,0,3,True,False,False,False
5873,89,3,1,0,40.41115,-3.676057,162000,1820,1,1974.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5872,70,3,1,0,40.41115,-3.676057,151900,2170,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5871,85,3,1,0,40.41115,-3.676057,157000,1847,0,1969.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5870,63,2,1,0,40.41115,-3.676057,120890,1919,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5869,74,3,1,0,40.41115,-3.676057,126900,1715,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5868,97,3,1,0,40.41115,-3.676057,370000,3814,0,2005.0,1,0,1,1,0,1,1,1,3,False,False,False,True
5867,142,5,2,0,40.41115,-3.676057,370000,2606,0,2077.0,1,0,0,1,1,0,0,1,3,True,False,False,False
5866,95,2,2,0,40.41115,-3.676057,266000,2800,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5865,178,4,2,0,40.41115,-3.676057,335000,1882,0,2077.0,0,1,0,1,0,1,0,0,3,False,False,True,False
5864,85,3,2,0,40.41115,-3.676057,252000,2965,0,1976.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5863,79,3,1,0,40.41115,-3.676057,155890,1973,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5862,99,3,2,0,40.41115,-3.676057,278900,2817,0,2077.0,1,0,0,1,0,1,0,1,3,True,False,False,False
5861,86,3,1,0,40.41115,-3.676057,179500,2087,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5860,76,3,1,0,40.41115,-3.676057,149000,1961,0,1972.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5859,102,2,2,0,40.41115,-3.676057,272000,2667,0,2007.0,1,0,1,0,0,1,1,1,3,True,False,False,False
5858,78,3,1,0,40.41115,-3.676057,144900,1858,1,1974.0,1,0,0,1,0,0,1,0,3,True,False,False,False
5857,70,2,1,0,40.41115,-3.676057,165000,2357,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5856,65,3,1,0,40.41115,-3.676057,96000,1477,1,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5855,78,3,1,0,40.41115,-3.676057,146000,1872,1,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5854,85,3,1,0,40.41115,-3.676057,185000,2176,1,1970.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5853,58,1,1,0,40.41115,-3.676057,195000,3362,0,2007.0,1,0,0,1,0,0,0,0,3,False,False,False,True
5852,110,3,2,0,40.41115,-3.676057,330000,3000,0,2004.0,1,0,1,0,0,0,1,1,3,True,False,False,False
5851,120,4,2,0,40.41115,-3.676057,369900,3082,0,1990.0,1,0,0,1,0,1,0,1,3,True,False,False,False
5850,100,3,1,0,40.41115,-3.676057,259900,2599,1,2077.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5849,100,3,1,0,40.41115,-3.676057,274900,2749,0,2077.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5848,70,3,1,0,40.41115,-3.676057,164900,2356,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5847,63,2,1,0,40.41115,-3.676057,135000,2143,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5846,120,4,2,0,40.41115,-3.676057,369900,3082,0,1995.0,1,0,0,1,0,0,0,1,3,True,False,False,False
5845,99,3,2,0,40.41115,-3.676057,430000,4343,0,2005.0,1,0,1,1,0,1,1,1,3,False,False,False,True
5844,60,2,1,0,40.41115,-3.676057,110000,1833,1,1962.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5843,77,2,2,0,40.41115,-3.676057,218000,2831,0,1995.0,1,0,0,0,0,1,0,0,3,True,False,False,False
5842,133,3,2,0,40.41115,-3.676057,279811,2104,0,2077.0,1,0,1,0,0,0,1,1,3,True,False,False,False
5841,63,3,1,0,40.41115,-3.676057,135000,2143,0,1962.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5840,70,3,1,0,40.41115,-3.676057,125000,1786,1,2077.0,0,0,0,0,1,0,0,0,3,True,False,False,False
5839,57,3,1,0,40.41115,-3.676057,100300,1760,1,1960.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5838,110,3,2,0,40.41115,-3.676057,299000,2718,1,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5837,60,2,1,0,40.41115,-3.676057,110000,1833,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5836,53,1,1,0,40.41115,-3.676057,119000,2245,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5835,60,2,1,0,40.41115,-3.676057,84500,1408,0,1967.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5834,62,3,1,0,40.41115,-3.676057,129900,2095,1,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5833,80,3,1,0,40.41115,-3.676057,153990,1925,0,2077.0,1,0,0,0,0,1,0,0,3,True,False,False,False
5832,58,3,1,0,40.41115,-3.676057,125000,2155,0,1961.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5831,108,3,2,0,40.41115,-3.676057,238000,2204,0,2077.0,1,0,0,0,1,0,0,0,3,True,False,False,False
5830,55,2,1,0,40.41115,-3.676057,129000,2345,0,2077.0,0,0,0,0,0,0,0,0,3,True,False,False,False
5829,78,2,1,0,40.41115,-3.676057,228000,2923,0,1967.0,0,0,0,1,1,0,0,0,3,True,False,False,False
5828,69,2,1,0,40.41115,-3.676057,157000,2275,1,1953.0,0,0,0,0,0,0,0,0,3,True,False,False,False
5827,53,1,1,0,40.41115,-3.676057,195000,3679,0,2007.0,1,0,0,1,0,0,0,0,3,False,False,False,True
5826,70,3,1,0,40.41115,-3.676057,235000,3357,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5825,56,2,1,0,40.41115,-3.676057,129000,2304,1,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5824,75,3,1,0,40.41115,-3.676057,144000,1920,0,1965.0,0,0,0,1,1,0,0,0,3,True,False,False,False
5823,102,3,2,0,40.41115,-3.676057,240000,2353,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5822,60,3,1,0,40.41115,-3.676057,107260,1788,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5821,63,3,1,0,40.41115,-3.676057,117000,1857,1,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5820,69,2,1,0,40.41115,-3.676057,199000,2884,0,1960.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5819,80,3,1,0,40.41115,-3.676057,319500,3994,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5818,103,3,2,0,40.41115,-3.676057,140000,1359,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5817,64,3,1,0,40.41115,-3.676057,127000,1984,0,1968.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5816,84,2,1,0,40.41115,-3.676057,150000,1786,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5815,85,3,1,0,40.41115,-3.676057,185000,2176,0,2077.0,1,0,0,1,1,0,0,0,3,True,False,False,False
5814,87,3,1,0,40.41115,-3.676057,140000,1609,1,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5813,33,1,1,0,40.41115,-3.676057,160000,4848,0,1925.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5812,170,5,3,0,40.41115,-3.676057,317500,1868,1,2077.0,0,0,0,0,0,0,0,1,3,False,False,True,False
5811,102,3,2,0,40.41115,-3.676057,279900,2744,0,2077.0,1,0,1,1,0,1,0,1,3,True,False,False,False
5810,77,3,1,0,40.41115,-3.676057,145000,1883,1,1963.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5809,270,4,3,0,40.41115,-3.676057,349900,1296,1,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5808,53,2,1,0,40.41115,-3.676057,127300,2402,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5807,95,3,2,0,40.41115,-3.676057,139000,1463,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5806,71,3,1,0,40.41115,-3.676057,134000,1887,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5805,71,2,1,0,40.41115,-3.676057,150000,2113,0,2077.0,1,0,0,0,1,0,1,1,3,True,False,False,False
5804,85,2,1,0,40.41115,-3.676057,243000,2859,0,2007.0,1,0,0,1,0,1,1,1,3,False,False,False,True
5802,72,3,1,0,40.41115,-3.676057,133500,1854,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5801,50,1,1,0,40.41115,-3.676057,180000,3600,0,2006.0,1,0,1,0,0,1,1,1,3,True,False,False,False
5800,94,4,1,0,40.41115,-3.676057,170000,1809,1,1950.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5799,89,3,2,0,40.41115,-3.676057,230000,2584,1,1965.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5798,89,3,2,0,40.41115,-3.676057,230000,2584,1,1965.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5797,152,4,2,0,40.41115,-3.676057,449000,2954,0,1982.0,1,0,0,1,1,1,1,1,3,True,False,False,False
5796,70,3,1,0,40.41115,-3.676057,139900,1999,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5795,94,4,1,0,40.41115,-3.676057,170000,1809,1,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5794,59,2,1,0,40.41115,-3.676057,118000,2000,0,1965.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5793,80,3,1,0,40.41115,-3.676057,115000,1438,0,1981.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5792,100,3,2,0,40.41115,-3.676057,290000,2900,0,2002.0,1,0,0,0,0,0,0,1,3,True,False,False,False
5791,116,2,1,0,40.41115,-3.676057,300000,2586,0,2007.0,1,0,1,1,0,1,1,1,3,True,False,False,False
5790,81,3,1,0,40.41115,-3.676057,125000,1543,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5789,139,3,2,0,40.41115,-3.676057,333000,2396,0,2077.0,1,0,1,1,1,1,1,1,3,True,False,False,False
5788,86,3,1,0,40.41115,-3.676057,127000,1477,0,1969.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5787,62,3,1,0,40.41115,-3.676057,105000,1694,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5786,94,2,2,0,40.41115,-3.676057,231289,2461,0,2077.0,1,0,1,0,0,1,0,1,3,True,False,False,False
5785,106,3,2,0,40.41115,-3.676057,257998,2434,0,2077.0,1,0,1,0,0,1,0,1,3,True,False,False,False
5784,106,3,2,0,40.41115,-3.676057,255728,2413,0,2077.0,1,0,1,0,0,1,0,1,3,True,False,False,False
5783,94,2,2,0,40.41115,-3.676057,229281,2439,0,2077.0,1,0,1,0,0,1,0,1,3,True,False,False,False
5782,100,3,2,0,40.41115,-3.676057,305000,3050,0,2003.0,1,0,1,1,0,1,0,1,3,True,False,False,False
5781,89,2,2,0,40.41115,-3.676057,260000,2921,0,2020.0,1,0,1,1,0,1,1,1,3,True,False,False,False
5780,87,2,2,0,40.41115,-3.676057,263200,3025,0,2020.0,1,0,1,0,0,1,1,1,3,True,False,False,False
5779,65,3,1,0,40.41115,-3.676057,119000,1831,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5778,51,2,1,0,40.41115,-3.676057,109650,2150,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5777,85,3,1,0,40.41115,-3.676057,155000,1824,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5776,68,2,1,0,40.41115,-3.676057,125000,1838,0,1967.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5775,45,2,1,0,40.41115,-3.676057,93900,2087,0,1945.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5774,88,3,1,0,40.41115,-3.676057,169000,1920,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5773,107,4,2,0,40.41115,-3.676057,325000,3037,0,2077.0,1,0,0,1,1,0,0,0,3,True,False,False,False
5772,66,3,1,0,40.41115,-3.676057,136000,2061,0,1963.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5771,89,2,1,0,40.41115,-3.676057,155000,1742,0,1972.0,1,0,0,1,1,0,0,0,3,True,False,False,False
5770,98,3,1,0,40.41115,-3.676057,249900,2550,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5769,63,2,1,0,40.41115,-3.676057,109900,1744,1,1964.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5768,68,2,1,0,40.41115,-3.676057,261000,3838,0,2077.0,1,0,0,1,0,0,0,0,3,False,False,False,True
5767,75,2,1,0,40.41115,-3.676057,168000,2240,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5766,95,3,2,0,40.41115,-3.676057,248500,2616,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5765,75,3,2,0,40.41115,-3.676057,115000,1533,0,1975.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5764,87,1,1,0,40.41115,-3.676057,225000,2586,0,2077.0,1,0,0,1,0,0,0,0,3,False,False,False,True
5763,107,3,2,0,40.41115,-3.676057,615000,5748,0,2001.0,1,0,1,0,0,1,0,1,3,True,False,False,False
5762,65,2,1,0,40.41115,-3.676057,119000,1831,1,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5761,98,3,1,0,40.41115,-3.676057,215000,2194,0,1973.0,1,0,0,1,0,1,0,0,3,True,False,False,False
5760,80,3,1,0,40.41115,-3.676057,163000,2038,0,2077.0,1,0,0,0,0,0,1,0,3,True,False,False,False
5759,75,2,1,0,40.41115,-3.676057,135000,1800,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5758,72,2,1,0,40.41115,-3.676057,138000,1917,1,2077.0,0,0,0,0,0,0,0,0,3,True,False,False,False
5757,59,2,1,0,40.41115,-3.676057,125000,2119,0,1963.0,1,0,0,1,1,1,0,0,3,True,False,False,False
5756,55,2,1,0,40.41115,-3.676057,135000,2455,1,1970.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5755,104,2,2,0,40.41115,-3.676057,450000,4327,0,2007.0,1,0,1,1,0,1,1,1,3,False,False,False,True
5754,94,4,1,0,40.41115,-3.676057,170000,1809,1,1950.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5753,59,2,1,0,40.41115,-3.676057,118000,2000,0,1965.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5752,59,2,1,0,40.41115,-3.676057,118000,2000,0,1965.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5751,78,2,1,0,40.41115,-3.676057,170000,2179,0,1966.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5750,96,3,2,0,40.41115,-3.676057,269000,2802,0,1950.0,0,0,0,0,0,0,0,0,3,False,False,True,False
5749,77,3,1,0,40.41115,-3.676057,172000,2234,0,1960.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5748,73,2,1,0,40.41115,-3.676057,168000,2301,0,1966.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5747,73,2,1,0,40.41115,-3.676057,168000,2301,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5746,45,2,1,0,40.41115,-3.676057,104900,2331,0,1966.0,0,0,0,1,0,0,0,0,3,True,False,False,False
5745,67,3,1,0,40.41115,-3.676057,154900,2312,1,1956.0,0,0,0,0,0,0,0,0,3,True,False,False,False
5744,65,3,1,0,40.41115,-3.676057,140000,2154,0,1965.0,0,0,0,1,1,0,0,0,3,True,False,False,False
5743,55,2,1,0,40.41115,-3.676057,98000,1782,1,1962.0,0,0,0,0,0,0,0,0,3,True,False,False,False
5742,58,2,2,0,40.41115,-3.676057,139900,2412,0,2077.0,0,0,0,0,0,0,0,0,3,True,False,False,False
5741,61,3,1,0,40.41115,-3.676057,159900,2621,0,2077.0,0,0,0,1,0,1,0,0,3,True,False,False,False
5740,58,2,1,0,40.41115,-3.676057,149900,2584,0,2077.0,0,0,0,0,1,0,0,0,3,True,False,False,False
5739,87,2,1,0,40.41115,-3.676057,220000,2529,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5738,57,3,1,0,40.41115,-3.676057,125000,2193,1,2077.0,0,0,0,0,1,0,0,0,3,True,False,False,False
5737,65,2,1,0,40.41115,-3.676057,100000,1538,0,2077.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5736,97,3,1,0,40.41115,-3.676057,235000,2423,0,2077.0,0,0,0,0,0,0,0,0,3,True,False,False,False
5735,69,2,1,0,40.41115,-3.676057,155000,2246,0,2003.0,1,0,0,0,0,1,0,0,3,True,False,False,False
5734,76,3,1,0,40.41115,-3.676057,236000,3105,0,1974.0,1,0,0,0,0,1,0,1,3,True,False,False,False
5733,50,3,1,0,40.41115,-3.676057,96000,1920,0,1970.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5732,59,3,1,0,40.41115,-3.676057,129900,2202,0,1962.0,1,0,0,0,0,1,0,0,3,True,False,False,False
5731,66,3,1,0,40.41115,-3.676057,140000,2121,0,1968.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5730,68,2,1,0,40.41115,-3.676057,195000,2868,1,1945.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5729,66,3,1,0,40.41115,-3.676057,170000,2576,1,1955.0,1,0,0,0,1,0,0,0,3,True,False,False,False
5728,95,2,1,0,40.41115,-3.676057,159000,1674,1,1949.0,1,0,0,1,0,0,0,0,3,True,False,False,False
5727,49,2,1,0,40.41115,-3.676057,108500,2214,1,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5726,65,2,1,0,40.41115,-3.676057,140000,2154,0,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
5725,81,3,1,0,40.41115,-3.676057,161200,1990,1,2077.0,1,0,0,0,0,0,0,0,3,True,False,False,False
